addr,coordinates,distance_to_mrt
225 SERANGOON AVE 4 SINGAPORE,"(1.3568838, 103.8701338)",0.819365748632
227 SERANGOON AVE 4 SINGAPORE,"(1.35623275, 103.870873192395)",0.720927698295
145 SERANGOON NTH AVE 1 SINGAPORE,"(1.3679301, 103.8723988)",1.65084202027
201 SERANGOON CTRL SINGAPORE,"(1.3510051, 103.8736672)",0.107807215658
124 SERANGOON NTH AVE 1 SINGAPORE,"(1.3662507, 103.8714928)",1.65288151619
143 SERANGOON NTH AVE 1 SINGAPORE,"(1.3674136, 103.873033)",1.56077646022
126 SERANGOON NTH AVE 1 SINGAPORE,"(1.3660299, 103.871674)",1.62452928354
111 SERANGOON NTH AVE 1 SINGAPORE,"(1.369162, 103.870437)",1.908359033
546 SERANGOON NTH AVE 3 SINGAPORE,"(1.374903, 103.8701338)",2.33138561462
540 SERANGOON NTH AVE 4 SINGAPORE,"(1.3746687, 103.87258)",2.12649743935
229 SERANGOON AVE 4 SINGAPORE,"(1.3560045, 103.8702244)",0.726806518956
332 SERANGOON AVE 3 SINGAPORE,"(1.3510256, 103.8701338)",0.350994362511
553 SERANGOON NTH AVE 3 SINGAPORE,"(1.3716715, 103.8714928)",1.97717483561
308 SERANGOON AVE 2 SINGAPORE,"(1.3541243, 103.8661474)",0.356699014463
226 SERANGOON AVE 4 SINGAPORE,"(1.35683695, 103.870853981193)",0.784805497163
228 SERANGOON AVE 4 SINGAPORE,"(1.3563707, 103.8702244)",0.7633701992
325 SERANGOON AVE 3 SINGAPORE,"(1.35090165, 103.868689506835)",0.505013991796
220 SERANGOON AVE 4 SINGAPORE,"(1.3587025, 103.8722176)",0.954617384882
117 SERANGOON NTH AVE 1 SINGAPORE,"(1.3679403, 103.8706774)",1.8173371568
244 SERANGOON AVE 2 SINGAPORE,"(1.3524992, 103.86874765)",0.52031172916
246 SERANGOON AVE 3 SINGAPORE,"(1.3520851, 103.869827258857)",0.428558150972
114 SERANGOON NTH AVE 1 SINGAPORE,"(1.3688877, 103.8714928)",1.7927392583
409 SERANGOON CTRL SINGAPORE,"(1.3477015, 103.8742065)",0.297624132484
426 SERANGOON AVE 1 SINGAPORE,"(1.3478027, 103.875958162599)",0.406417955882
241 SERANGOON AVE 3 SINGAPORE,"(1.3524843, 103.8700923)",0.428346345822
333 SERANGOON AVE 3 SINGAPORE,"(1.350511, 103.8704962)",0.299987535624
517 SERANGOON NTH AVE 4 SINGAPORE,"(1.3712902, 103.8740296)",1.74105360601
411 SERANGOON CTRL SINGAPORE,"(1.3488064, 103.8740296)",0.17910184971
123 SERANGOON NTH AVE 1 SINGAPORE,"(1.3669051, 103.8723082)",1.60320662689
427 SERANGOON CTRL SINGAPORE,"(1.3478482, 103.8751169)",0.336718419307
257 SERANGOON CTRL DR SINGAPORE,"(1.3552627, 103.8718552)",0.584850448443
256 SERANGOON CTRL DR SINGAPORE,"(1.3551926, 103.8713116)",0.595519683782
549 SERANGOON NTH AVE 3 SINGAPORE,"(1.3726998, 103.8710398)",2.09021766454
520 SERANGOON NTH AVE 4 SINGAPORE,"(1.3721725, 103.873486)",1.85343512877
213 SERANGOON AVE 4 SINGAPORE,"(1.3571598, 103.873033)",0.777303830477
539 SERANGOON NTH AVE 4 SINGAPORE,"(1.3749656, 103.8719458)",2.19775327684
321 SERANGOON AVE 2 SINGAPORE,"(1.35130625, 103.867796415653)",0.4065601785
232A SERANGOON AVE 2 SINGAPORE,"(1.35433855, 103.868427077715)",0.563701963046
423 SERANGOON CTRL SINGAPORE,"(1.3485046, 103.8755699)",0.32450575521
417 SERANGOON CTRL SINGAPORE,"(1.349917, 103.8750489)",0.210404870103
204 TAMPINES ST 21 SINGAPORE,"(1.35216195, 103.951707892331)",0.553714564467
408 TAMPINES ST 41 SINGAPORE,"(1.3588163, 103.945247930576)",0.530003903368
826 TAMPINES ST 81 SINGAPORE,"(1.3493242, 103.933568)",0.68726602857
405 TAMPINES ST 41 SINGAPORE,"(1.3578346, 103.9449039)",0.414996608664
452 TAMPINES ST 42 SINGAPORE,"(1.35682415, 103.954621694337)",0.0703637010977
433 TAMPINES ST 43 SINGAPORE,"(1.3590154, 103.951088964666)",0.503922890455
214 TAMPINES ST 23 SINGAPORE,"(1.35459815, 103.953543180671)",0.214722488185
853 TAMPINES ST 83 SINGAPORE,"(1.3533502, 103.935014182492)",0.950664954906
803 TAMPINES AVE 4 SINGAPORE,"(1.345141, 103.9378287)",0.0794008324311
293 TAMPINES ST 22 SINGAPORE,"(1.35032725, 103.954960168622)",0.653077357712
276 TAMPINES ST 22 SINGAPORE,"(1.34751645, 103.950900801538)",0.552726063151
424 TAMPINES ST 41 SINGAPORE,"(1.3574324, 103.948241855856)",0.584597420467
267 TAMPINES ST 21 SINGAPORE,"(1.3508668, 103.948890254671)",0.647878445719
851 TAMPINES ST 83 SINGAPORE,"(1.35302255, 103.9348771)",0.923817553211
246 TAMPINES ST 21 SINGAPORE,"(1.3533212, 103.947143506637)",0.351549645463
883 TAMPINES ST 84 SINGAPORE,"(1.35186855, 103.9329446)",0.933727192204
250 TAMPINES ST 21 SINGAPORE,"(1.3522671, 103.94848068174)",0.531551488993
272 TAMPINES ST 22 SINGAPORE,"(1.34892575, 103.9507634)",0.699295999958
225 TAMPINES ST 23 SINGAPORE,"(1.35510675, 103.954051948126)",0.136899775728
249 TAMPINES ST 21 SINGAPORE,"(1.35198225, 103.948113276355)",0.508925265762
113 TAMPINES ST 11 SINGAPORE,"(1.34645275, 103.946174524226)",0.866432537448
407 TAMPINES ST 41 SINGAPORE,"(1.3582131, 103.9449973)",0.458332840338
854 TAMPINES ST 82 SINGAPORE,"(1.3529801, 103.9366504)",0.839263574515
464 TAMPINES ST 44 SINGAPORE,"(1.3595393, 103.9551903)",0.377353431431
241 TAMPINES ST 21 SINGAPORE,"(1.3546003, 103.9471336)",0.340015921345
206 TAMPINES ST 21 SINGAPORE,"(1.3509807, 103.952638822718)",0.620429927669
420 TAMPINES ST 41 SINGAPORE,"(1.3578409, 103.947560676956)",0.559129970393
817 TAMPINES ST 81 SINGAPORE,"(1.3477147, 103.936639985215)",0.315776170551
421 TAMPINES ST 41 SINGAPORE,"(1.3574797, 103.9475402)",0.529036544695
244 TAMPINES ST 21 SINGAPORE,"(1.3537917, 103.947121488402)",0.33848759838
469 TAMPINES ST 44 SINGAPORE,"(1.36028825, 103.954650710518)",0.455543313317
477 TAMPINES ST 43 SINGAPORE,"(1.36093565, 103.952433325208)",0.581512284575
843 TAMPINES ST 83 SINGAPORE,"(1.3520577, 103.934362407469)",0.856964474082
850 TAMPINES ST 82 SINGAPORE,"(1.3530596, 103.9360333)",0.880413933822
899A TAMPINES ST 81 SINGAPORE,"(1.346225, 103.93522)",0.36621571063
856 TAMPINES ST 82 SINGAPORE,"(1.3534941, 103.9363784)",0.862131184809
812 TAMPINES AVE 4 SINGAPORE,"(1.3469734, 103.9373755)",0.200525436615
840 TAMPINES ST 82 SINGAPORE,"(1.3511046, 103.935819902457)",0.686221975303
368 TAMPINES ST 34 SINGAPORE,"(1.35856145, 103.961202940622)",0.776276348975
342 TAMPINES ST 33 SINGAPORE,"(1.35129795, 103.96199958028)",0.983062222868
888 TAMPINES ST 81 SINGAPORE,"(1.3508713, 103.9310985)",1.01003941534
359 TAMPINES ST 34 SINGAPORE,"(1.35551535, 103.961994848822)",0.821655403098
137 SIMEI ST 1 SINGAPORE,"(1.347669, 103.9561402)",0.584239089329
432 TAMPINES ST 41 SINGAPORE,"(1.35899795, 103.950828585246)",0.525715986687
321 TAMPINES ST 33 SINGAPORE,"(1.35084745, 103.957697117164)",0.684849804486
425 TAMPINES ST 41 SINGAPORE,"(1.35901155, 103.94819295)",0.703030990702
348 TAMPINES ST 33 SINGAPORE,"(1.35269165, 103.963446815102)",1.05408454811
135 SIMEI ST 1 SINGAPORE,"(1.348011, 103.9571148)",0.677477319636
487B TAMPINES ST 45 SINGAPORE,"(1.3602382, 103.958400581286)",0.614613367558
489A TAMPINES ST 45 SINGAPORE,"(1.3610495, 103.957234230475)",0.612635899815
154 SIMEI ST 1 SINGAPORE,"(1.3448831, 103.9569561)",0.440084569406
117 SIMEI ST 1 SINGAPORE,"(1.3446047, 103.9513563)",0.27292945315
340 TAMPINES ST 33 SINGAPORE,"(1.3512892, 103.959999484331)",0.807980743148
935 TAMPINES ST 91 SINGAPORE,"(1.34576765, 103.941325551994)",0.322330604226
134 SIMEI ST 1 SINGAPORE,"(1.3481113, 103.9555963)",0.599201224085
891A TAMPINES AVE 8 SINGAPORE,"(1.3487321, 103.9309121)",0.909763117782
133 SIMEI ST 1 SINGAPORE,"(1.3474881, 103.95559249383)",0.53664908053
343 TAMPINES ST 33 SINGAPORE,"(1.3518919, 103.9611685)",0.869571515045
345 TAMPINES ST 33 SINGAPORE,"(1.3518173, 103.962479947822)",0.998594541784
285 TAMPINES ST 22 SINGAPORE,"(1.34960715, 103.952348741843)",0.72114293636
718 TAMPINES ST 72 SINGAPORE,"(1.35922775, 103.935473024254)",1.11091132465
725 TAMPINES ST 71 SINGAPORE,"(1.35713255, 103.935270126495)",1.03495993798
730 TAMPINES ST 71 SINGAPORE,"(1.35663525, 103.933643821416)",1.19402801484
707 TAMPINES ST 71 SINGAPORE,"(1.3575086, 103.936646912234)",0.907270241997
301 TAMPINES ST 32 SINGAPORE,"(1.3532357, 103.955444811074)",0.340789323472
165 SIMEI RD SINGAPORE,"(1.3455215, 103.958981874434)",0.503641048236
247 TAMPINES ST 21 SINGAPORE,"(1.35218615, 103.946904393468)",0.382912792951
227 TAMPINES ST 23 SINGAPORE,"(1.35493655, 103.955105484549)",0.149042451341
810 TAMPINES AVE 4 SINGAPORE,"(1.3464653, 103.9366504)",0.224948300203
491E TAMPINES ST 45 SINGAPORE,"(1.36250455, 103.955305102374)",0.705928622537
894A TAMPINES ST 81 SINGAPORE,"(1.3480022, 103.93198895)",0.768280919122
865 TAMPINES ST 83 SINGAPORE,"(1.35389715, 103.934259601629)",1.04129788322
922 TAMPINES ST 91 SINGAPORE,"(1.34750755, 103.940813038477)",0.344733272102
930 TAMPINES ST 91 SINGAPORE,"(1.3459666, 103.939629043021)",0.141699089123
846 TAMPINES ST 82 SINGAPORE,"(1.3521796, 103.9358346)",0.795501609176
270 TAMPINES ST 21 SINGAPORE,"(1.34642435, 103.930724130363)",0.863329967561
497G TAMPINES ST 45 SINGAPORE,"(1.3602026, 103.959410348859)",0.693390577
141 TAMPINES ST 12 SINGAPORE,"(1.3482894, 103.945114996419)",0.665634528916
741 TAMPINES ST 72 SINGAPORE,"(1.3598798, 103.93274844543)",1.4118953601
497B TAMPINES ST 45 SINGAPORE,"(1.35884555, 103.958133563155)",0.488257291446
492C TAMPINES ST 45 SINGAPORE,"(1.36339585, 103.953935599725)",0.804847289457
497H TAMPINES ST 45 SINGAPORE,"(1.35982125, 103.960029125)",0.722863278154
731 TAMPINES ST 71 SINGAPORE,"(1.3570655, 103.934038227229)",1.16360951647
289 TAMPINES ST 22 SINGAPORE,"(1.3495721, 103.95533644708)",0.740166892133
727 TAMPINES ST 71 SINGAPORE,"(1.3563214, 103.935417417475)",0.994161926157
485B TAMPINES AVE 9 SINGAPORE,"(1.359952, 103.95645)",0.464307947142
842E TAMPINES ST 82 SINGAPORE,"(1.3517539, 103.938303)",0.69385989077
498E TAMPINES ST 45 SINGAPORE,"(1.3616393, 103.95903551966)",0.778659321666
277 TAMPINES ST 22 SINGAPORE,"(1.3472333, 103.951117056631)",0.513484091844
496C TAMPINES ST 43 SINGAPORE,"(1.36202315, 103.950328193449)",0.806004918392
237 TAMPINES ST 21 SINGAPORE,"(1.35550445, 103.94719105)",0.373161319948
486B TAMPINES AVE 9 SINGAPORE,"(1.3592294, 103.9568406)",0.417436684594
501 TAMPINES CTRL 1 SINGAPORE,"(1.3556401, 103.9449726)",0.188076086097
496E TAMPINES AVE 9 SINGAPORE,"(1.3612582, 103.9496667)",0.788907494581
307 TAMPINES ST 32 SINGAPORE,"(1.35282975, 103.956507079444)",0.427861885455
230C TAMPINES ST 24 SINGAPORE,"(1.3555516, 103.951567154138)",0.348318168473
870 TAMPINES ST 83 SINGAPORE,"(1.3543524, 103.933389119904)",1.13157377253
491C TAMPINES ST 45 SINGAPORE,"(1.36204855, 103.954895435763)",0.651921987044
164 TAMPINES ST 12 SINGAPORE,"(1.34960845, 103.9460065)",0.551597848436
263 TAMPINES ST 21 SINGAPORE,"(1.3533064, 103.951144)",0.503459109564
234 TAMPINES ST 21 SINGAPORE,"(1.3558692, 103.9482797)",0.500496647015
440 TAMPINES ST 43 SINGAPORE,"(1.3607377, 103.951415433518)",0.619350871741
384 TAMPINES ST 32 SINGAPORE,"(1.3542307, 103.957930859753)",0.426397804861
304 TAMPINES ST 32 SINGAPORE,"(1.35224785, 103.956505359366)",0.485331666866
489B TAMPINES ST 45 SINGAPORE,"(1.3612348, 103.957533905027)",0.646817103828
123 SIMEI ST 1 SINGAPORE,"(1.3456346, 103.9536018)",0.271600513489
126 TAMPINES ST 11 SINGAPORE,"(1.3457711, 103.95034915)",0.440960734805
356 TAMPINES ST 33 SINGAPORE,"(1.35451645, 103.961382144247)",0.772876549767
493D TAMPINES ST 43 SINGAPORE,"(1.36231635, 103.951743010418)",0.753092519353
122 SIMEI ST 1 SINGAPORE,"(1.3454815, 103.9523744)",0.27656236094
867 TAMPINES ST 83 SINGAPORE,"(1.35508565, 103.934059)",1.12092921282
712 TAMPINES ST 71 SINGAPORE,"(1.35901225, 103.937250561328)",0.931548326557
392 TAMPINES AVE 7 SINGAPORE,"(1.3551282, 103.9573188)",0.320970415385
142 TAMPINES ST 12 SINGAPORE,"(1.34868365, 103.944867625)",0.61809160627
858B TAMPINES AVE 5 SINGAPORE,"(1.354301, 103.938593)",0.612599329876
926 TAMPINES ST 91 SINGAPORE,"(1.34606855, 103.941130076593)",0.305632297351
411 TAMPINES ST 41 SINGAPORE,"(1.359146, 103.946245124166)",0.60040430053
903 TAMPINES AVE 4 SINGAPORE,"(1.35092255, 103.939844879223)",0.596640661059
705 TAMPINES ST 71 SINGAPORE,"(1.35729865, 103.937074165401)",0.854388149736
162 SIMEI RD SINGAPORE,"(1.34546555, 103.959746994805)",0.456735801317
932 TAMPINES ST 91 SINGAPORE,"(1.3455837, 103.9393915)",0.106381673987
216 TAMPINES ST 23 SINGAPORE,"(1.3540236, 103.952713930926)",0.322006621097
126 SIMEI ST 1 SINGAPORE,"(1.3472986, 103.9546088)",0.475732247555
704 TAMPINES ST 71 SINGAPORE,"(1.3567304, 103.93707750095)",0.830482703677
112 SIMEI ST 1 SINGAPORE,"(1.3429686, 103.9495451)",0.426177978935
164 SIMEI RD SINGAPORE,"(1.34596635, 103.958644741667)",0.565577899655
230 SIMEI ST 4 SINGAPORE,"(1.3433028, 103.955854926875)",0.276270463538
102 SIMEI ST 1 SINGAPORE,"(1.3412135, 103.951189405422)",0.328306895264
842G TAMPINES ST 82 SINGAPORE,"(1.352196, 103.937262)",0.754254696463
739 TAMPINES ST 72 SINGAPORE,"(1.3592896, 103.933157031481)",1.34242792615
863 TAMPINES ST 83 SINGAPORE,"(1.3554707, 103.9363784)",0.870396441156
315 TAMPINES ST 33 SINGAPORE,"(1.3522088, 103.95764105)",0.554820170325
326 TAMPINES ST 32 SINGAPORE,"(1.3527516, 103.958736692774)",0.595196104031
896A TAMPINES ST 81 SINGAPORE,"(1.3485544, 103.932679317756)",0.72377858289
336 TAMPINES ST 32 SINGAPORE,"(1.35275965, 103.960272300465)",0.733759626125
894 TAMPINES ST 81 SINGAPORE,"(1.3486425, 103.931960406918)",0.79953749489
857 TAMPINES ST 83 SINGAPORE,"(1.3543458, 103.935853400325)",0.917183005454
893 TAMPINES AVE 8 SINGAPORE,"(1.3487909, 103.9301015)",0.995621215913
860 TAMPINES AVE 5 SINGAPORE,"(1.35552095, 103.937838850244)",0.711874958344
245 TAMPINES ST 21 SINGAPORE,"(1.35291835, 103.946527733645)",0.304385530101
226 SIMEI ST 4 SINGAPORE,"(1.3424419, 103.957003736912)",0.41252575012
147 TAMPINES AVE 5 SINGAPORE,"(1.3493614, 103.9420891)",0.581645177873
856F TAMPINES ST 82 SINGAPORE,"(1.352973, 103.938309)",0.658094527864
856D TAMPINES ST 82 SINGAPORE,"(1.3521559, 103.9387193)",0.63972821172
151 TAMPINES ST 12 SINGAPORE,"(1.35117845, 103.944223791797)",0.335075459319
460 TAMPINES ST 42 SINGAPORE,"(1.3581279, 103.955145137661)",0.222677542245
54 LOR 5 TOA PAYOH SINGAPORE,"(1.3373764, 103.8502938)",0.51912446962
2 UPP ALJUNIED LANE SINGAPORE,"(1.334171, 103.8792185)",0.926533106691
195 KIM KEAT AVE SINGAPORE,"(1.33041855, 103.859506569153)",1.06688917419
51 LOR 6 TOA PAYOH SINGAPORE,"(1.337748, 103.8524905)",0.701560488083
118 POTONG PASIR AVE 1 SINGAPORE,"(1.3355303, 103.8626368)",0.849811897268
4 UPP ALJUNIED LANE SINGAPORE,"(1.3334782, 103.8790129)",0.872025342646
1 LOR 7 TOA PAYOH SINGAPORE,"(1.3393352, 103.8533738)",0.741855477638
57 LOR 5 TOA PAYOH SINGAPORE,"(1.3370778, 103.8512903)",0.625955195979
232 LOR 8 TOA PAYOH SINGAPORE,"(1.337547, 103.8588092)",1.32956239511
4 LOR 7 TOA PAYOH SINGAPORE,"(1.3391015, 103.8558197)",1.01441696693
114 POTONG PASIR AVE 1 SINGAPORE,"(1.3367162, 103.8632483)",0.876871297271
73 LOR 4 TOA PAYOH SINGAPORE,"(1.3342936, 103.8517432)",0.50652886141
2 LOR 7 TOA PAYOH SINGAPORE,"(1.3385283, 103.8536456)",0.791305369049
27 TOA PAYOH EAST SINGAPORE,"(1.334322, 103.8563911)",1.00595335263
3 LOR 7 TOA PAYOH SINGAPORE,"(1.3392557, 103.8544609)",0.862523803342
125 LOR 1 TOA PAYOH SINGAPORE,"(1.3383172, 103.8458098)",0.26354608551
26 TOA PAYOH EAST SINGAPORE,"(1.3328732, 103.8569068)",1.04586196932
34 LOR 5 TOA PAYOH SINGAPORE,"(1.3347919, 103.8541891)",0.781332700915
199 TOA PAYOH NTH SINGAPORE,"(1.3419864, 103.8506561)",0.460786454956
206 TOA PAYOH NTH SINGAPORE,"(1.342248, 103.8465571)",0.199322110845
18 LOR 7 TOA PAYOH SINGAPORE,"(1.3358021, 103.8567256)",1.08437385215
38 LOR 5 TOA PAYOH SINGAPORE,"(1.3353723, 103.855095)",0.897527996218
20 LOR 7 TOA PAYOH SINGAPORE,"(1.3349217, 103.857088)",1.09572239626
205 TOA PAYOH NTH SINGAPORE,"(1.3421469, 103.8482103)",0.243623089011
168 LOR 1 TOA PAYOH SINGAPORE,"(1.3319253, 103.8435)",0.451684615439
231 LOR 8 TOA PAYOH SINGAPORE,"(1.3373969, 103.8594434)",1.26074813694
108 LOR 1 TOA PAYOH SINGAPORE,"(1.3415664, 103.8473045)",0.134125303983
174 LOR 1 TOA PAYOH SINGAPORE,"(1.3306903, 103.8418695)",0.662182121106
117 POTONG PASIR AVE 1 SINGAPORE,"(1.336316, 103.8628407)",0.882397748218
85C LOR 4 TOA PAYOH SINGAPORE,"(1.3363682, 103.8473951)",0.415950495854
69 LOR 4 TOA PAYOH SINGAPORE,"(1.3341965, 103.852717)",0.605385182369
116 LOR 2 TOA PAYOH SINGAPORE,"(1.3404772, 103.8457645)",0.11487293943
157 LOR 1 TOA PAYOH SINGAPORE,"(1.3322799, 103.8454928)",0.226674521791
85A LOR 4 TOA PAYOH SINGAPORE,"(1.3363302, 103.8492944)",0.457263694029
104 POTONG PASIR AVE 1 SINGAPORE,"(1.3343561, 103.869273418709)",0.331864048979
145 POTONG PASIR AVE 2 SINGAPORE,"(1.33229945, 103.866343454285)",0.318382265258
17 JOO SENG RD SINGAPORE,"(1.3363668, 103.880904417566)",0.68687631623
185 TOA PAYOH CTRL SINGAPORE,"(1.3326384, 103.8499994)",0.277651310913
252 KIM KEAT LINK SINGAPORE,"(1.331238, 103.857235)",1.09299320543
202 TOA PAYOH NTH SINGAPORE,"(1.3414983, 103.8495918)",0.330902532445
200 TOA PAYOH NTH SINGAPORE,"(1.3413981, 103.8511091)",0.490204291425
204 TOA PAYOH NTH SINGAPORE,"(1.3414833, 103.8490256)",0.271996988332
142 LOR 2 TOA PAYOH SINGAPORE,"(1.3357229, 103.8450399)",0.439603803412
175 LOR 2 TOA PAYOH SINGAPORE,"(1.3333685, 103.8471233)",0.0923678814819
217 LOR 8 TOA PAYOH SINGAPORE,"(1.3426955, 103.854642)",0.906374362716
218 LOR 8 TOA PAYOH SINGAPORE,"(1.3427656, 103.8551856)",0.966679322763
10B LOR 7 TOA PAYOH SINGAPORE,"(1.3371869, 103.858184)",1.29112011437
10 LOR 7 TOA PAYOH SINGAPORE,"(1.3371171, 103.8571786)",1.18584835727
48 LOR 5 TOA PAYOH SINGAPORE,"(1.3373566, 103.8537361)",0.845497209545
145 LOR 2 TOA PAYOH SINGAPORE,"(1.3352774, 103.8461269)",0.331788131723
7 LOR 7 TOA PAYOH SINGAPORE,"(1.337995, 103.8572692)",1.19617703639
155 LOR 1 TOA PAYOH SINGAPORE,"(1.3327186, 103.8455834)",0.213487325356
146 LOR 2 TOA PAYOH SINGAPORE,"(1.3346529, 103.8465345)",0.249416813172
254 KIM KEAT AVE SINGAPORE,"(1.3317221, 103.858350170811)",1.19068468011
79B TOA PAYOH CTRL SINGAPORE,"(1.334342, 103.848249)",0.20780278831
60 LOR 4 TOA PAYOH SINGAPORE,"(1.3363858, 103.8507014)",0.548651556471
122 POTONG PASIR AVE 1 SINGAPORE,"(1.3350178, 103.866301877359)",0.507325396721
82B LOR 4 TOA PAYOH SINGAPORE,"(1.3356602, 103.8488581)",0.369242489023
123 POTONG PASIR AVE 1 SINGAPORE,"(1.33518605, 103.865844151153)",0.55372248184
122 LOR 2 TOA PAYOH SINGAPORE,"(1.3398151, 103.846308)",0.0910794199292
99B LOR 2 TOA PAYOH SINGAPORE,"(1.3388291, 103.8470105)",0.184170491966
158 LOR 1 TOA PAYOH SINGAPORE,"(1.3314779, 103.8449493)",0.311277365514
99C LOR 2 TOA PAYOH SINGAPORE,"(1.3390399, 103.8475178)",0.17819166433
99A LOR 2 TOA PAYOH SINGAPORE,"(1.3389268, 103.846707)",0.172079879562
18 MARSILING LANE SINGAPORE,"(1.4435449, 103.7779064)",1.05010639999
24 MARSILING DR SINGAPORE,"(1.4412895, 103.7757716)",0.993076196885
129 MARSILING RISE SINGAPORE,"(1.4377914, 103.778759393881)",0.783973067056
19 MARSILING LANE SINGAPORE,"(1.4431625, 103.777238019851)",1.13537778649
125 MARSILING RISE SINGAPORE,"(1.438451, 103.779569317059)",0.874682663519
217 MARSILING CRES SINGAPORE,"(1.4467942, 103.7726658)",1.53969392501
218 MARSILING CRES SINGAPORE,"(1.4466991, 103.7738529)",1.40850637501
203 MARSILING DR SINGAPORE,"(1.44376595, 103.774428026173)",1.25098177868
2 MARSILING DR SINGAPORE,"(1.4399047, 103.7766987)",0.871290066336
23 MARSILING DR SINGAPORE,"(1.4412895, 103.7757716)",0.993076196885
22 MARSILING DR SINGAPORE,"(1.4412895, 103.7757716)",0.993076196885
1 MARSILING DR SINGAPORE,"(1.44063665, 103.77573715)",0.921131438716
202 MARSILING DR SINGAPORE,"(1.44298035, 103.774979154897)",1.16734828403
148 WOODLANDS ST 13 SINGAPORE,"(1.43142465, 103.787000487301)",0.566731390868
8 MARSILING DR SINGAPORE,"(1.4414571, 103.77751037065)",1.0645022152
30 MARSILING DR SINGAPORE,"(1.4404342, 103.7771565)",0.944229378474
102 WOODLANDS ST 13 SINGAPORE,"(1.4360995, 103.781222466998)",0.66571329268
213 MARSILING CRES SINGAPORE,"(1.4466991, 103.7738529)",1.40850637501
850 WOODLANDS ST 82 SINGAPORE,"(1.440937, 103.792059)",0.730498278594
152 WOODLANDS ST 13 SINGAPORE,"(1.4350277, 103.7742222)",0.279198050272
101 WOODLANDS ST 13 SINGAPORE,"(1.43142465, 103.787000487301)",0.566731390868
31 MARSILING DR SINGAPORE,"(1.4412895, 103.7757716)",0.993076196885
313 WOODLANDS ST 31 SINGAPORE,"(1.43080085, 103.776178873758)",0.302165112382
854 WOODLANDS ST 83 SINGAPORE,"(1.4398617, 103.7930491)",0.749331230179
28 MARSILING DR SINGAPORE,"(1.4427846, 103.773716169702)",1.14193917679
842 WOODLANDS ST 82 SINGAPORE,"(1.44347175, 103.792519112416)",0.80297169964
579 WOODLANDS DR 16 SINGAPORE,"(1.4307994, 103.795853921741)",0.473514941269
437 WOODLANDS ST 41 SINGAPORE,"(1.4269858, 103.77474179864)",0.619954411973
120 MARSILING RISE SINGAPORE,"(1.43907045, 103.780973172135)",0.747772487381
177 WOODLANDS ST 13 SINGAPORE,"(1.43142465, 103.787000487301)",0.566731390868
160 WOODLANDS ST 13 SINGAPORE,"(1.43142465, 103.787000487301)",0.566731390868
840 WOODLANDS ST 82 SINGAPORE,"(1.4438117, 103.792409450835)",0.772307029563
776 WOODLANDS CRES SINGAPORE,"(1.44794835, 103.800047152693)",0.825419509001
775 WOODLANDS CRES SINGAPORE,"(1.4464918, 103.8014384)",0.658711535212
309 WOODLANDS AVE 1 SINGAPORE,"(1.4297928, 103.776003631937)",0.371507072706
156 WOODLANDS ST 13 SINGAPORE,"(1.43142465, 103.787000487301)",0.566731390868
347 WOODLANDS AVE 3 SINGAPORE,"(1.43316715, 103.7816079)",0.724389739227
5A MARSILING DR SINGAPORE,"(1.44022215, 103.775499228891)",0.870831628874
575 WOODLANDS DR 16 SINGAPORE,"(1.43115595, 103.797247391896)",0.607714755733
